70.000,51.000,107.000,87.000
70.381,51.381,107.000,87.000
69.237,51.763,107.000,87.000
68.856,52.907,107.000,87.000
66.949,52.526,107.000,87.000
63.787,50.376,109.367,88.925
64.956,50.766,109.367,88.925
62.533,50.187,111.787,90.892
61.338,50.585,111.787,90.892
60.939,50.187,111.787,90.892
60.541,49.788,111.787,90.892
59.346,49.390,111.787,90.892
59.744,48.991,111.787,90.892
59.346,49.390,111.787,90.892
58.947,49.788,111.787,90.892
57.752,50.187,111.787,90.892
56.102,49.594,114.260,92.903
56.928,50.193,111.824,90.922
56.104,50.427,114.298,92.934
56.930,51.026,111.860,90.952
56.531,51.424,111.860,90.952
56.133,51.823,111.860,90.952
54.937,51.424,111.860,90.952
55.335,51.823,111.860,90.952
57.681,52.408,109.475,89.012
57.291,52.018,109.475,89.012
56.120,50.848,109.475,89.012
54.949,52.018,109.475,89.012
55.340,51.628,109.475,89.012
54.949,52.018,109.475,89.012
54.559,51.628,109.475,89.012
53.753,50.238,111.897,90.982
55.331,51.593,109.511,89.042
55.721,51.203,109.511,89.042
56.892,50.812,109.511,89.042
54.940,51.203,109.511,89.042
54.550,50.812,109.511,89.042
52.933,49.422,111.934,91.012
54.130,50.619,111.934,91.012
52.933,50.220,111.934,91.012
54.130,50.619,111.934,91.012
53.731,49.422,111.934,91.012
56.078,50.008,109.547,89.071
56.469,51.180,109.547,89.071
56.078,52.351,109.547,89.071
57.250,51.961,109.547,89.071
57.640,53.132,109.547,89.071
58.031,53.522,109.547,89.071
58.823,53.343,107.211,87.171
59.969,52.961,107.211,87.171
56.801,52.393,109.583,89.100
59.535,51.221,109.583,89.100
59.925,51.612,109.583,89.100
59.535,50.440,109.583,89.100
61.080,52.520,107.246,87.200
59.933,53.666,107.246,87.200
60.315,54.813,107.246,87.200
60.697,55.195,107.246,87.200
59.908,54.627,109.619,89.129
58.289,52.425,112.044,91.101
57.890,52.026,112.044,91.101
59.470,53.382,109.655,89.158
61.016,54.710,107.316,87.257
60.225,53.347,109.691,89.188
59.834,52.956,109.691,89.188
60.225,53.347,109.691,89.188
59.834,53.738,109.691,89.188
58.215,51.535,112.117,91.161
59.414,52.734,112.117,91.161
60.995,51.780,109.727,89.217
61.386,52.171,109.727,89.217
60.995,53.344,109.727,89.217
59.821,50.607,109.727,89.217
60.213,51.780,109.727,89.217
59.821,49.042,109.727,89.217
62.122,50.370,107.387,87.314
62.505,50.753,107.387,87.314
62.543,52.053,105.097,85.452
62.169,52.428,105.097,85.452
61.794,52.802,105.097,85.452
61.020,52.246,107.422,87.343
61.403,52.628,107.422,87.343
61.441,53.929,105.131,85.480
61.816,54.304,105.131,85.480
61.441,53.929,105.131,85.480
61.816,53.554,105.131,85.480
62.576,55.549,102.889,83.657
62.209,55.916,102.889,83.657
61.842,55.549,102.889,83.657
62.943,55.182,102.889,83.657
62.979,56.428,100.695,81.873
64.399,57.647,98.548,80.127
63.345,57.296,98.548,80.127
63.696,58.349,98.548,80.127
64.048,57.998,98.548,80.127
63.696,57.647,98.548,80.127
64.048,57.295,98.548,80.127
64.399,56.944,98.548,80.127
63.673,56.422,100.728,81.900
64.032,56.781,100.728,81.900
62.545,54.758,102.957,83.712
62.912,54.391,102.957,83.712
64.013,54.024,102.957,83.712
65.114,52.923,102.957,83.712
66.566,53.462,100.761,81.927
66.206,54.539,100.761,81.927
65.847,53.462,100.761,81.927
66.925,53.821,100.761,81.927
67.284,53.462,100.761,81.927
67.643,53.821,100.761,81.927
68.002,53.462,100.761,81.927
67.260,52.183,102.990,83.740
68.712,52.722,100.794,81.954
68.353,53.081,100.794,81.954
69.431,53.440,100.794,81.954
68.353,53.800,100.794,81.954
69.431,54.159,100.794,81.954
69.071,54.518,100.794,81.954
68.712,57.033,100.794,81.954
