125.000,86.000,15.000,16.000
126.769,85.573,15.000,16.000
128.295,84.048,15.000,16.000
129.698,83.864,15.000,16.000
131.468,82.583,15.000,16.000
132.139,81.790,15.000,16.000
133.054,81.607,15.000,16.000
134.457,81.668,15.000,16.000
136.715,82.217,15.000,16.000
138.973,83.254,15.000,16.000
141.230,83.559,15.000,16.000
142.389,83.132,15.000,16.000
144.647,83.681,15.000,16.000
146.417,83.254,15.000,16.000
147.210,83.559,15.000,16.000
148.125,82.644,15.000,16.000
149.162,82.095,15.000,16.000
150.566,81.546,15.000,16.000
152.335,79.898,15.000,16.000
153.250,79.105,15.000,16.000
153.921,78.068,15.000,16.000
155.085,76.562,15.332,16.354
156.020,75.626,15.332,16.354
157.081,75.190,15.332,16.354
159.014,74.379,15.332,16.354
159.326,73.817,15.332,16.354
159.638,74.129,15.332,16.354
160.573,74.566,15.332,16.354
161.633,73.880,15.332,16.354
162.943,74.067,15.332,16.354
164.008,73.580,15.005,16.005
164.435,73.275,15.005,16.005
165.595,73.092,15.005,16.005
166.511,72.420,15.005,16.005
166.083,72.970,15.005,16.005
166.266,72.665,15.005,16.005
166.450,72.237,15.005,16.005
168.464,72.787,15.005,16.005
167.981,73.433,15.337,16.359
168.806,74.629,15.010,16.010
169.111,75.301,15.010,16.010
169.295,74.629,15.010,16.010
168.989,78.110,15.010,16.010
170.516,77.682,15.010,16.010
177.293,69.806,15.010,16.010
178.453,66.692,15.010,16.010
170.943,78.110,15.010,16.010
172.469,78.781,15.010,16.010
171.065,77.377,15.010,16.010
187.812,94.113,15.342,16.365
189.622,96.797,15.342,16.365
175.143,79.328,15.681,16.727
175.462,77.733,15.681,16.727
176.036,77.287,15.681,16.727
177.631,78.371,15.681,16.727
177.950,79.073,15.681,16.727
179.034,79.902,15.681,16.727
179.481,80.476,15.681,16.727
179.800,81.943,15.681,16.727
180.501,82.517,15.681,16.727
191.409,95.211,15.681,16.727
181.375,85.695,16.028,17.097
183.117,84.809,15.687,16.732
183.804,85.882,16.034,17.102
184.652,85.555,16.034,17.102
185.514,85.423,15.692,16.738
186.982,85.870,15.692,16.738
188.195,84.147,15.692,16.738
188.750,101.643,16.039,17.108
188.481,100.505,15.697,16.743
188.833,99.637,15.362,16.386
188.270,82.953,15.362,16.386
189.083,83.015,15.362,16.386
189.520,80.953,15.362,16.386
190.332,78.641,15.362,16.386
190.770,76.454,15.362,16.386
191.082,74.642,15.362,16.386
190.270,72.955,15.362,16.386
190.332,72.017,15.362,16.386
189.770,70.580,15.362,16.386
190.207,69.643,15.362,16.386
189.270,68.956,15.362,16.386
188.833,69.643,15.362,16.386
187.645,69.830,15.362,16.386
188.333,70.518,15.362,16.386
186.146,71.080,15.362,16.386
184.584,72.517,15.362,16.386
182.896,72.955,15.362,16.386
179.459,74.767,15.362,16.386
177.798,75.299,15.702,16.749
175.307,75.874,15.702,16.749
173.079,76.682,16.049,17.119
169.312,77.374,16.404,17.498
166.977,78.241,16.404,17.498
165.041,77.907,16.404,17.498
162.991,77.506,16.767,17.885
161.968,77.301,16.767,17.885
161.354,76.415,16.767,17.885
159.965,76.005,17.138,18.281
159.756,74.401,17.138,18.281
159.350,73.837,17.518,18.685
158.281,73.054,17.518,18.685
157.212,72.697,17.518,18.685
157.536,72.417,17.905,19.099
156.204,72.885,18.301,19.521
155.981,71.769,18.301,19.521
154.864,71.397,18.301,19.521
153.194,71.721,18.706,19.953
152.053,71.797,18.706,19.953
152.129,72.482,18.706,19.953
150.379,74.384,18.706,19.953
148.781,74.917,18.706,19.953
147.335,75.298,18.706,19.953
145.281,77.048,18.706,19.953
143.378,78.037,18.706,19.953
141.476,79.026,18.706,19.953
139.726,81.233,18.706,19.953
137.388,83.301,19.120,20.395
135.482,86.545,19.543,20.846
133.494,89.169,19.543,20.846
131.825,92.587,19.543,20.846
130.314,96.005,19.543,20.846
128.327,100.378,19.543,20.846
127.533,104.518,19.976,21.307
125.205,108.413,20.417,21.779
124.457,111.320,20.417,21.779
124.042,113.729,20.417,21.779
122.298,116.636,20.417,21.779
120.952,117.860,20.869,22.260
120.358,120.661,20.869,22.260
120.443,121.255,20.869,22.260
119.169,122.019,20.869,22.260
117.896,121.764,20.869,22.260
