288.000,143.000,35.000,42.000
289.060,141.940,35.000,42.000
291.028,141.486,35.000,42.000
292.997,141.334,35.000,42.000
296.177,140.880,35.000,42.000
296.025,139.820,35.000,42.000
296.177,139.063,35.000,42.000
296.631,138.912,35.000,42.000
297.388,139.063,35.000,42.000
297.842,139.820,35.000,42.000
298.599,140.274,35.000,42.000
299.054,141.032,35.000,42.000
298.599,141.486,35.000,42.000
298.145,141.940,35.000,42.000
296.479,140.577,35.000,42.000
296.631,140.123,35.000,42.000
297.691,141.486,35.000,42.000
297.842,141.940,35.000,42.000
297.691,141.789,35.000,42.000
297.237,142.546,35.000,42.000
296.782,143.303,35.000,42.000
296.934,144.968,35.000,42.000
296.782,145.726,35.000,42.000
295.722,146.180,35.000,42.000
294.662,146.634,35.000,42.000
293.300,147.088,35.000,42.000
292.845,147.543,35.000,42.000
292.997,147.391,35.000,42.000
292.845,148.754,35.000,42.000
292.391,148.603,35.000,42.000
292.035,148.904,34.254,41.104
291.294,149.349,34.254,41.104
291.442,149.794,34.254,41.104
291.886,149.349,34.254,41.104
292.035,149.201,34.254,41.104
292.183,147.867,34.254,41.104
292.924,147.423,34.254,41.104
293.072,147.274,34.254,41.104
293.813,147.423,34.254,41.104
294.554,147.274,34.254,41.104
294.702,147.423,34.254,41.104
295.147,147.571,34.254,41.104
294.614,146.655,35.011,42.014
294.462,146.503,35.011,42.014
294.311,146.049,35.011,42.014
294.462,145.897,35.011,42.014
294.311,146.352,35.011,42.014
293.954,147.238,34.265,41.118
291.434,148.275,34.265,41.118
291.286,149.017,34.265,41.118
290.841,149.461,34.265,41.118
291.286,149.313,34.265,41.118
290.841,149.758,34.265,41.118
290.990,149.906,34.265,41.118
290.248,150.351,34.265,41.118
290.100,151.981,34.265,41.118
289.952,152.130,34.265,41.118
289.507,152.871,34.265,41.118
289.656,153.612,34.265,41.118
290.100,153.760,34.265,41.118
289.952,153.908,34.265,41.118
290.100,154.353,34.265,41.118
290.248,154.205,34.265,41.118
290.397,154.057,34.265,41.118
291.138,153.612,34.265,41.118
292.472,152.871,34.265,41.118
293.213,152.723,34.265,41.118
293.658,153.167,34.265,41.118
294.696,153.612,34.265,41.118
296.326,153.760,34.265,41.118
297.067,154.501,34.265,41.118
298.401,154.650,34.265,41.118
301.811,155.984,34.265,41.118
304.046,157.221,35.023,42.028
306.925,157.978,35.023,42.028
310.713,161.766,35.023,42.028
312.986,166.766,35.023,42.028
315.259,172.675,35.023,42.028
316.016,178.585,35.023,42.028
317.077,184.797,35.023,42.028
318.138,190.706,35.023,42.028
317.986,195.403,35.023,42.028
316.498,199.183,35.798,42.957
312.936,201.196,35.798,42.957
309.064,202.280,35.798,42.957
304.573,202.745,35.798,42.957
299.772,201.970,35.798,42.957
294.971,197.479,35.798,42.957
290.480,191.129,35.798,42.957
286.918,181.992,35.798,42.957
282.737,171.925,35.798,42.957
280.413,161.239,35.798,42.957
280.568,150.553,35.798,42.957
281.033,142.965,35.798,42.957
281.498,137.544,35.798,42.957
283.201,132.124,35.798,42.957
284.285,128.872,35.798,42.957
286.298,129.027,35.798,42.957
289.241,130.111,35.798,42.957
290.635,134.602,35.798,42.957
292.029,141.571,35.798,42.957
294.661,150.708,35.798,42.957
296.365,161.394,35.798,42.957
300.237,173.010,35.798,42.957
301.011,185.244,35.798,42.957
301.476,192.833,35.798,42.957
301.011,197.944,35.798,42.957
297.759,198.718,35.798,42.957
292.958,195.156,35.798,42.957
285.989,188.497,35.798,42.957
278.400,179.669,35.798,42.957
271.431,170.532,35.798,42.957
264.126,163.790,36.590,43.908
255.017,159.527,37.399,44.879
247.049,158.527,38.227,45.872
241.592,158.031,38.227,45.872
239.111,159.188,38.227,45.872
235.969,160.346,38.227,45.872
234.688,165.501,39.073,46.887
236.209,171.755,39.073,46.887
237.393,175.981,39.073,46.887
240.942,176.826,39.073,46.887
246.521,174.967,39.073,46.887
252.437,169.051,39.073,46.887
261.058,159.415,39.073,46.887
270.355,149.780,39.073,46.887
280.328,144.540,39.073,46.887
288.138,141.742,39.937,47.925
295.222,139.150,39.937,47.925
301.055,138.440,40.821,48.985
308.295,140.030,40.821,48.985
313.890,142.603,41.724,50.069
317.736,148.604,42.647,51.176
321.610,155.799,42.647,51.176
323.640,167.423,42.647,51.176
326.038,177.201,42.647,51.176
325.854,183.659,42.647,51.176
324.931,188.640,42.647,51.176
322.164,189.932,42.647,51.176
319.396,187.902,42.647,51.176
314.338,183.291,41.738,50.085
309.102,176.971,41.738,50.085
304.151,167.585,40.848,49.017
299.647,158.399,39.976,47.972
294.632,150.962,39.976,47.972
289.617,144.217,39.976,47.972
285.639,140.239,39.976,47.972
281.315,139.029,39.976,47.972
279.067,139.547,39.976,47.972
275.089,141.796,39.976,47.972
273.187,146.465,39.976,47.972
271.976,154.248,39.976,47.972
270.765,162.031,39.976,47.972
269.555,166.700,39.976,47.972
266.960,168.948,39.976,47.972
265.750,169.121,39.976,47.972
264.342,168.466,39.124,46.949
264.173,167.281,39.124,46.949
261.164,163.051,38.290,45.948
258.017,158.909,38.290,45.948
254.870,156.425,38.290,45.948
254.041,153.277,38.290,45.948
254.207,151.787,38.290,45.948
256.372,152.117,37.473,44.968
259.452,154.549,37.473,44.968
260.911,157.953,37.473,44.968
262.046,163.303,37.473,44.968
263.539,169.564,36.674,44.009
