298.000,160.000,48.000,80.000
298.250,162.250,48.000,80.000
298.500,165.500,48.000,80.000
299.750,169.250,48.000,80.000
301.500,172.000,48.000,80.000
303.250,177.749,48.000,80.000
307.500,178.999,48.000,80.000
311.250,182.249,48.000,80.000
315.499,182.999,48.000,80.000
319.249,183.749,48.000,80.000
320.499,184.999,48.000,80.000
322.749,184.749,48.000,80.000
321.999,183.499,48.000,80.000
321.749,183.749,48.000,80.000
320.999,183.999,48.000,80.000
319.249,185.749,48.000,80.000
317.499,185.499,48.000,80.000
315.750,186.249,48.000,80.000
314.500,186.999,48.000,80.000
313.250,187.749,48.000,80.000
312.000,186.999,48.000,80.000
309.250,186.749,48.000,80.000
303.000,187.499,48.000,80.000
300.750,187.749,48.000,80.000
296.500,188.499,48.000,80.000
295.750,189.749,48.000,80.000
299.500,191.499,48.000,80.000
305.250,192.749,48.000,80.000
313.000,195.499,48.000,80.000
321.249,200.749,48.000,80.000
330.499,202.499,48.000,80.000
339.749,205.748,48.000,80.000
349.998,217.998,48.000,80.000
357.248,220.248,48.000,80.000
356.998,223.998,48.000,80.000
354.248,231.748,48.000,80.000
345.499,236.497,48.000,80.000
333.249,231.748,48.000,80.000
280.509,213.565,46.976,78.294
267.542,216.746,46.976,78.294
288.339,229.713,46.976,78.294
278.935,229.100,48.016,80.026
264.680,223.849,48.016,80.026
255.428,218.597,48.016,80.026
246.675,209.845,48.016,80.026
243.924,202.593,48.016,80.026
243.674,194.840,48.016,80.026
250.926,187.088,48.016,80.026
258.679,184.337,48.016,80.026
273.933,180.586,48.016,80.026
288.688,179.836,48.016,80.026
302.442,179.586,48.016,80.026
315.195,179.836,48.016,80.026
325.949,178.585,48.016,80.026
339.703,177.835,48.016,80.026
350.956,176.085,48.016,80.026
366.211,172.334,48.016,80.026
376.964,174.584,48.016,80.026
391.718,176.835,48.016,80.026
404.972,184.587,48.016,80.026
420.227,189.839,48.016,80.026
431.980,196.091,48.016,80.026
439.232,201.842,48.016,80.026
443.483,207.594,48.016,80.026
442.733,212.345,48.016,80.026
435.481,218.097,48.016,80.026
422.727,221.848,48.016,80.026
404.972,219.598,48.016,80.026
388.217,216.847,48.016,80.026
371.462,213.596,48.016,80.026
355.707,214.846,48.016,80.026
342.962,217.869,46.992,78.320
333.048,213.194,48.031,80.052
323.792,211.943,48.031,80.052
312.100,206.126,49.094,81.824
301.617,202.291,49.094,81.824
293.179,198.455,49.094,81.824
284.741,194.109,49.094,81.824
278.349,191.296,49.094,81.824
276.559,190.018,49.094,81.824
269.656,189.250,49.094,81.824
267.866,187.972,49.094,81.824
264.030,187.716,49.094,81.824
262.752,187.461,49.094,81.824
258.917,187.716,49.094,81.824
256.104,187.461,49.094,81.824
252.269,186.694,49.094,81.824
252.013,185.926,49.094,81.824
248.689,185.671,49.094,81.824
247.922,183.881,49.094,81.824
242.041,183.114,49.094,81.824
239.740,180.301,49.094,81.824
235.905,178.511,49.094,81.824
234.626,176.722,49.094,81.824
231.453,176.362,48.047,80.079
231.203,175.111,48.047,80.079
230.452,173.859,48.047,80.079
229.701,174.110,48.047,80.079
229.451,173.359,48.047,80.079
228.200,175.611,48.047,80.079
257.978,177.863,48.047,80.079
257.227,179.114,48.047,80.079
255.976,179.865,48.047,80.079
255.225,181.116,48.047,80.079
254.475,180.366,48.047,80.079
254.224,180.115,48.047,80.079
228.450,177.363,48.047,80.079
230.702,180.115,48.047,80.079
236.458,179.365,48.047,80.079
241.212,181.116,48.047,80.079
247.468,181.367,48.047,80.079
252.723,181.116,48.047,80.079
258.979,181.867,48.047,80.079
263.233,182.618,48.047,80.079
266.987,181.367,48.047,80.079
269.239,179.615,48.047,80.079
273.993,179.365,48.047,80.079
274.744,177.613,48.047,80.079
280.499,177.863,48.047,80.079
280.249,178.614,48.047,80.079
283.002,176.862,48.047,80.079
282.752,175.611,48.047,80.079
285.504,172.858,48.047,80.079
285.254,171.107,48.047,80.079
285.504,168.354,48.047,80.079
286.255,165.602,48.047,80.079
286.505,165.351,48.047,80.079
286.255,161.097,48.047,80.079
286.005,158.345,48.047,80.079
285.254,153.090,48.047,80.079
284.003,148.836,48.047,80.079
282.752,146.083,48.047,80.079
287.506,140.828,48.047,80.079
286.255,138.075,48.047,80.079
284.003,137.825,48.047,80.079
290.259,136.073,48.047,80.079
288.507,134.822,48.047,80.079
292.155,136.400,47.023,78.371
290.441,137.134,47.023,78.371
297.053,135.910,47.023,78.371
296.846,137.454,46.020,76.700
297.086,138.652,46.020,76.700
296.367,140.809,46.020,76.700
294.689,137.214,46.020,76.700
293.970,139.850,46.020,76.700
293.251,136.735,46.020,76.700
292.587,139.170,45.038,75.064
286.962,143.813,44.078,73.463
285.355,143.125,44.078,73.463
277.961,149.219,45.053,75.089
277.257,154.147,45.053,75.089
273.107,151.612,46.050,76.750
269.509,155.689,46.050,76.750
266.263,156.582,47.069,78.448
264.979,159.020,48.110,80.184
264.728,162.779,48.110,80.184
266.016,164.232,49.175,81.958
272.419,167.049,49.175,81.958
277.285,171.915,49.175,81.958
284.200,178.318,49.175,81.958
292.139,182.159,49.175,81.958
300.079,188.562,49.175,81.958
308.018,195.477,49.175,81.958
321.592,198.806,49.175,81.958
330.556,206.746,49.175,81.958
345.151,204.904,48.126,80.210
353.720,202.197,49.191,81.985
361.947,197.303,50.279,83.799
368.289,192.391,49.207,82.012
371.201,181.114,50.296,83.826
369.891,169.850,50.296,83.826
366.889,158.324,51.408,85.681
357.518,147.882,51.408,85.681
346.540,142.259,51.408,85.681
329.137,134.495,51.408,85.681
313.943,137.215,50.312,83.854
296.911,140.621,50.312,83.854
281.975,153.985,50.312,83.854
272.279,166.825,50.312,83.854
263.632,183.333,50.312,83.854
262.322,195.649,50.312,83.854
261.536,206.392,50.312,83.854
266.515,211.371,50.312,83.854
272.017,221.590,50.312,83.854
279.092,226.569,50.312,83.854
258.916,188.574,50.312,83.854
267.563,193.028,50.312,83.854
278.454,197.206,49.239,82.065
292.574,198.822,48.189,80.315
304.872,197.567,48.189,80.315
312.150,195.810,48.189,80.315
362.914,235.803,49.255,82.092
369.840,226.311,49.255,82.092
370.094,217.153,50.345,83.909
366.685,208.500,50.345,83.909
358.032,202.993,50.345,83.909
345.709,198.012,50.345,83.909
333.454,191.371,51.459,85.765
318.178,185.742,51.459,85.765
306.653,182.258,51.459,85.765
290.928,180.331,50.362,83.936
276.502,178.495,50.362,83.936
262.076,177.184,50.362,83.936
250.797,176.397,50.362,83.936
239.083,175.196,51.476,85.793
230.235,174.392,51.476,85.793
221.388,175.732,51.476,85.793
